customer_id,age,gender,education,employment_status, annual_income ,marital_status,number_of_children,region,annual_spending,credit_score,loyalty_years,payment_type,online_shopper,churn
3078.00,44.00,Female,Bachelor,Unemployed,22067.07,Married,2.00,Urban,8208.17,404.00,19.00,Mobile Money,Yes,No
3079.00,40.00,Female,High School,Employed,26436.67,Married,3.00,Suburban,2396.65,423.00,14.00,Debit Card,Yes,No
3080.00,35.00,Male,Bachelor,Employed,54849.80,Married,2.00,Urban,15518.44,449.00,8.00,Mobile Money,Yes,No
3081.00,52.00,Male,PhD,Employed,84512.80,Married,1.00,Suburban,21957.01,594.00,32.00,Cash,Yes,No
3082.00,39.00,Male,High School,Employed,20915.34,Married,2.00,Urban,7875.11,485.00,21.00,Debit Card,Yes,No
3083.00,18.00,Male,Master,Self-Employed,95473.97,Single,0.00,Urban,38505.43,525.00,0.00,Cash,No,No
3084.00,24.00,Female,Bachelor,Employed,61526.71,Married,0.00,Urban,17252.63,455.00,0.00,Credit Card,Yes,No
3085.00,35.00,Male,Master,Self-Employed,89157.77,Single,0.00,Urban,26054.50,501.00,8.00,Mobile Money,No,No
3086.00,41.00,Male,High School,Unemployed,16268.44,Married,1.00,Rural,8124.01,398.00,22.00,Debit Card,No,No
3087.00,37.00,Female,Bachelor,Employed,59021.72,Married,1.00,Urban,14561.40,507.00,12.00,Credit Card,Yes,No
3088.00,52.00,Female,High School,Employed,37553.05,Married,5.00,Urban,14803.09,484.00,30.00,Credit Card,Yes,No
3089.00,18.00,Female,Master,Self-Employed,78688.79,Single,0.00,Rural,36592.16,466.00,0.00,Credit Card,No,No
3090.00,39.00,Male,Bachelor,Self-Employed,77021.50,Married,1.00,Urban,12463.53,548.00,17.00,Mobile Money,Yes,No
3091.00,18.00,Male,Diploma,Employed,50307.45,Single,0.00,Suburban,13332.86,407.00,0.00,Credit Card,No,No
3092.00,47.00,Male,High School,Employed,33043.86,Single,0.00,Suburban,8136.49,472.00,21.00,Credit Card,No,No
3093.00,36.00,Male,Master,Employed,67696.04,Married,2.00,Rural,20872.76,523.00,14.00,Credit Card,Yes,No
3094.00,43.00,Male,Bachelor,Employed,45211.77,Single,0.00,Urban,26847.04,478.00,23.00,Credit Card,Yes,No
3095.00,27.00,Female,Diploma,Employed,41829.26,Single,0.00,Urban,24928.19,480.00,1.00,Debit Card,Yes,No
3096.00,53.00,Male,Diploma,Self-Employed,61479.32,Married,5.00,Urban,26543.73,501.00,27.00,Mobile Money,Yes,No
3097.00,50.00,Male,Master,Employed,60713.30,Married,2.00,Suburban,32136.24,588.00,31.00,Credit Card,No,No
3098.00,45.00,Male,Diploma,Student,16144.60,Married,3.00,Urban,3103.29,378.00,20.00,Cash,Yes,No
3099.00,36.00,Female,High School,Self-Employed,32228.49,Married,0.00,Urban,11758.16,396.00,11.00,Credit Card,Yes,No
3100.00,44.00,Female,Master,Employed,66911.22,Married,0.00,Suburban,31728.43,467.00,17.00,Mobile Money,No,No
3101.00,29.00,Female,Diploma,Employed,30596.33,Married,0.00,Urban,12157.88,406.00,5.00,Cash,Yes,No
3102.00,48.00,Male,Diploma,Self-Employed,41980.06,Married,1.00,Rural,15360.52,411.00,26.00,Credit Card,Yes,No
3103.00,57.00,Male,High School,Self-Employed,41174.26,Married,1.00,Suburban,23276.71,498.00,34.00,Debit Card,No,No
3104.00,50.00,Male,Master,Student,20169.02,Married,3.00,Urban,13017.15,442.00,26.00,Mobile Money,Yes,No
3105.00,29.00,Male,High School,Employed,31886.86,Married,0.00,Urban,9943.12,398.00,8.00,Debit Card,Yes,No
3106.00,42.00,Female,Bachelor,Employed,50993.50,Married,1.00,Urban,26206.12,476.00,22.00,Cash,No,Yes
3107.00,22.00,Female,Master,Student,5171.54,Single,0.00,Urban,1000.00,349.00,0.00,Credit Card,Yes,No
3108.00,44.00,Female,High School,Employed,30494.07,Married,3.00,Urban,12989.36,448.00,26.00,Credit Card,No,No
3109.00,43.00,Female,Master,Self-Employed,81080.37,Single,0.00,Urban,37389.77,534.00,20.00,Debit Card,Yes,No
3110.00,18.00,Female,Diploma,Employed,41689.45,Married,0.00,Rural,3941.08,407.00,0.00,Mobile Money,No,Yes
3111.00,24.00,Male,Bachelor,Self-Employed,63430.10,Single,0.00,Rural,14253.80,481.00,2.00,Debit Card,Yes,No
3112.00,34.00,Female,Diploma,Employed,37634.68,Married,1.00,Urban,11963.06,409.00,12.00,Credit Card,Yes,No
3113.00,34.00,Male,Bachelor,Self-Employed,67271.69,Single,0.00,Urban,32170.39,488.00,11.00,Credit Card,Yes,No
3114.00,23.00,Female,Diploma,Employed,42817.54,Single,0.00,Urban,17549.62,463.00,3.00,Cash,Yes,Yes
3115.00,42.00,Male,High School,Student,15791.37,Married,1.00,Urban,4559.54,389.00,22.00,Credit Card,No,No
3116.00,41.00,Male,Master,Employed,67304.09,Married,2.00,Urban,35340.39,486.00,15.00,Credit Card,No,No
3117.00,35.00,Female,High School,Employed,34363.96,Single,0.00,Urban,12264.44,404.00,13.00,Credit Card,Yes,No
3118.00,28.00,Male,Master,Employed,84428.98,Single,0.00,Urban,32305.00,499.00,5.00,Cash,No,No
3119.00,50.00,Male,High School,Unemployed,13576.61,Married,2.00,Urban,8523.27,450.00,29.00,Credit Card,Yes,No
3120.00,57.00,Male,Diploma,Employed,49314.01,Married,4.00,Urban,11321.15,537.00,33.00,Credit Card,Yes,No
3121.00,32.00,Male,Master,Employed,65034.98,Single,0.00,Rural,22805.34,517.00,14.00,Debit Card,No,No
3122.00,30.00,Female,High School,Employed,24237.15,Married,0.00,Urban,8692.57,422.00,8.00,Debit Card,Yes,No
3123.00,43.00,Female,Master,Employed,68725.01,Married,4.00,Urban,16891.25,534.00,20.00,Credit Card,Yes,No
3124.00,33.00,Male,Diploma,Employed,39576.48,Single,0.00,Urban,12400.07,471.00,9.00,Cash,Yes,No
3125.00,36.00,Male,Diploma,Employed,48566.60,Married,2.00,Suburban,19447.09,455.00,14.00,Debit Card,Yes,No
3126.00,46.00,Female,Bachelor,Self-Employed,60162.53,Married,2.00,Urban,8144.96,536.00,21.00,Credit Card,Yes,No
3127.00,18.00,Male,Diploma,Employed,39290.98,Single,0.00,Rural,11192.10,452.00,0.00,Credit Card,No,No
3128.00,53.00,Male,Diploma,Self-Employed,56598.60,Single,0.00,Urban,22982.54,471.00,34.00,Credit Card,No,No
3129.00,38.00,Male,Bachelor,Unemployed,18224.35,Married,1.00,Rural,2897.26,403.00,15.00,Debit Card,No,No
3130.00,33.00,Female,Diploma,Student,7913.46,Married,0.00,Urban,3093.61,371.00,10.00,Credit Card,Yes,No
3131.00,36.00,Male,High School,Self-Employed,37907.98,Single,0.00,Urban,14276.63,447.00,9.00,Debit Card,No,No
3132.00,37.00,Male,Master,Employed,60979.58,Single,0.00,Rural,23113.93,509.00,19.00,Cash,No,No
3133.00,18.00,Female,Master,Self-Employed,74849.98,Single,0.00,Urban,33652.79,548.00,0.00,Credit Card,No,Yes
3134.00,55.00,Male,Diploma,Employed,27294.29,Married,4.00,Rural,8657.95,423.00,35.00,Mobile Money,No,Yes
3135.00,38.00,Female,Bachelor,Employed,56653.45,Married,3.00,Suburban,19990.95,452.00,12.00,Debit Card,Yes,No
3136.00,43.00,Male,Bachelor,Self-Employed,73350.84,Married,0.00,Urban,31082.88,558.00,22.00,Cash,Yes,No
3137.00,49.00,Male,Bachelor,Unemployed,22624.69,Married,4.00,Rural,4501.61,455.00,24.00,Debit Card,Yes,No
3138.00,25.00,Male,Diploma,Employed,49149.02,Married,2.00,Urban,12879.41,435.00,3.00,Debit Card,Yes,Yes
3139.00,43.00,Male,PhD,Employed,101633.78,Married,0.00,Suburban,43380.29,578.00,23.00,Credit Card,No,No
3140.00,34.00,Female,High School,Employed,31157.18,Married,0.00,Urban,3652.50,426.00,15.00,Debit Card,No,No
3141.00,48.00,Female,Bachelor,Employed,54483.14,Married,2.00,Urban,21115.66,517.00,25.00,Debit Card,Yes,Yes
3142.00,18.00,Male,Master,Self-Employed,95807.72,Single,0.00,Suburban,22503.01,547.00,0.00,Credit Card,No,Yes
3143.00,36.00,Male,Bachelor,Employed,49391.88,Married,3.00,Suburban,13430.64,497.00,11.00,Debit Card,No,No
3144.00,30.00,Male,Master,Employed,60571.74,Married,0.00,Urban,21989.45,520.00,3.00,Debit Card,No,No
3145.00,43.00,Female,Diploma,Employed,37288.96,Married,0.00,Urban,10357.07,488.00,21.00,Credit Card,Yes,No
3146.00,43.00,Female,Diploma,Unemployed,8354.05,Married,1.00,Urban,1000.00,396.00,23.00,Credit Card,No,No
3147.00,29.00,Male,Master,Self-Employed,84386.61,Married,0.00,Suburban,28593.54,485.00,10.00,Debit Card,No,No
3148.00,29.00,Female,Diploma,Unemployed,5199.84,Single,0.00,Rural,1000.00,344.00,3.00,Debit Card,Yes,Yes
3149.00,36.00,Female,Bachelor,Employed,57957.87,Married,0.00,Rural,14733.20,427.00,15.00,Credit Card,Yes,No
3150.00,27.00,Female,High School,Unemployed,5000.00,Single,0.00,Urban,3212.32,429.00,4.00,Credit Card,Yes,No
3151.00,48.00,Male,Bachelor,Employed,64825.63,Married,1.00,Urban,16252.18,563.00,21.00,Credit Card,Yes,No
3152.00,33.00,Male,Bachelor,Unemployed,6943.48,Married,0.00,Suburban,1351.17,364.00,10.00,Credit Card,No,No
3153.00,18.00,Male,Diploma,Employed,38884.22,Married,1.00,Suburban,15775.52,432.00,0.00,Credit Card,No,No
3154.00,33.00,Female,Diploma,Employed,37320.69,Married,1.00,Suburban,18080.15,436.00,6.00,Credit Card,No,Yes
3155.00,25.00,Female,Bachelor,Employed,56847.12,Single,0.00,Rural,25496.92,486.00,4.00,Debit Card,Yes,Yes
3156.00,18.00,Female,High School,Employed,37413.64,Single,0.00,Urban,8608.70,427.00,0.00,Mobile Money,No,No
3157.00,23.00,Male,Bachelor,Employed,57129.69,Married,1.00,Urban,13822.66,456.00,4.00,Credit Card,Yes,No
3158.00,39.00,Male,Bachelor,Student,9971.27,Single,0.00,Rural,3204.78,402.00,16.00,Mobile Money,Yes,No
3159.00,53.00,Male,High School,Employed,35530.04,Single,0.00,Suburban,5787.45,460.00,35.00,Credit Card,Yes,No
3160.00,41.00,Female,Bachelor,Employed,61744.20,Single,0.00,Suburban,22982.32,521.00,20.00,Credit Card,Yes,No
3161.00,30.00,Male,Diploma,Employed,42153.60,Married,1.00,Urban,12321.29,388.00,7.00,Mobile Money,Yes,No
3162.00,43.00,Male,Diploma,Employed,43100.73,Single,0.00,Suburban,12081.84,486.00,18.00,Mobile Money,Yes,No
3163.00,32.00,Female,Diploma,Self-Employed,53173.08,Married,2.00,Suburban,10059.02,425.00,9.00,Credit Card,No,No
3164.00,29.00,Male,Bachelor,Employed,41848.59,Married,0.00,Suburban,19589.25,441.00,2.00,Mobile Money,No,Yes
3165.00,24.00,Male,Master,Unemployed,18193.56,Single,0.00,Suburban,4526.16,387.00,0.00,Cash,Yes,No
3166.00,18.00,Male,High School,Employed,33009.87,Married,0.00,Suburban,11532.83,409.00,0.00,Debit Card,No,No
3167.00,33.00,Female,Diploma,Student,5667.14,Married,1.00,Rural,1137.07,352.00,15.00,Mobile Money,No,No
3168.00,39.00,Female,High School,Employed,27694.82,Single,0.00,Urban,8382.75,410.00,13.00,Credit Card,No,No
3169.00,36.00,Female,Bachelor,Student,13999.21,Married,2.00,Urban,1000.00,413.00,10.00,Credit Card,Yes,No
3170.00,33.00,Female,Diploma,Employed,43181.16,Married,0.00,Urban,12126.06,435.00,13.00,Mobile Money,Yes,No
3171.00,26.00,Female,Bachelor,Self-Employed,69736.47,Single,0.00,Rural,24075.77,520.00,7.00,Debit Card,No,No
3172.00,45.00,Female,Diploma,Employed,33662.21,Married,5.00,Urban,17514.79,455.00,18.00,Cash,Yes,No
3173.00,22.00,Female,Master,Employed,58657.57,Single,0.00,Urban,17613.64,461.00,2.00,Credit Card,Yes,No
3174.00,47.00,Female,Bachelor,Employed,61435.09,Married,2.00,Urban,29483.18,514.00,24.00,Debit Card,No,No
3175.00,25.00,Male,Master,Self-Employed,78060.68,Married,0.00,Urban,22777.29,517.00,7.00,Credit Card,Yes,No
3176.00,28.00,Male,High School,Employed,23507.80,Married,1.00,Urban,3636.51,402.00,1.00,Mobile Money,Yes,Yes
3177.00,20.00,Male,Bachelor,Employed,47785.99,Single,0.00,Rural,8354.98,444.00,0.00,Cash,Yes,No
3178.00,31.00,Female,Bachelor,Self-Employed,75208.24,Married,0.00,Urban,34606.77,564.00,10.00,Debit Card,No,No
3179.00,49.00,Female,Bachelor,Self-Employed,67696.21,Single,0.00,Urban,19156.08,584.00,26.00,Mobile Money,No,No
3180.00,44.00,Female,High School,Student,8740.19,Married,1.00,Suburban,1000.00,426.00,17.00,Credit Card,Yes,No
3181.00,49.00,Male,PhD,Employed,95516.41,Married,2.00,Suburban,20099.04,529.00,23.00,Debit Card,No,No
3182.00,44.00,Male,Diploma,Employed,39661.04,Married,1.00,Rural,3091.95,444.00,23.00,Credit Card,Yes,No
3183.00,24.00,Male,High School,Employed,38101.51,Single,0.00,Suburban,17403.05,427.00,0.00,Credit Card,No,Yes
3184.00,34.00,Female,Diploma,Self-Employed,38425.57,Married,0.00,Urban,9925.68,427.00,9.00,Credit Card,No,No
3185.00,28.00,Male,Bachelor,Student,5000.00,Single,0.00,Rural,1000.00,377.00,4.00,Debit Card,No,No
3186.00,53.00,Female,Bachelor,Student,5000.00,Married,2.00,Suburban,6753.86,416.00,27.00,Debit Card,No,No
3187.00,23.00,Male,Diploma,Student,11373.35,Single,0.00,Urban,4495.68,366.00,2.00,Credit Card,Yes,No
3188.00,48.00,Male,Diploma,Unemployed,16051.34,Single,0.00,Urban,4074.40,422.00,29.00,Mobile Money,Yes,No
3189.00,48.00,Female,Bachelor,Student,7219.34,Married,2.00,Rural,1000.00,372.00,24.00,Credit Card,Yes,No
3190.00,59.00,Male,Diploma,Employed,38140.49,Married,0.00,Urban,21780.01,487.00,38.00,Debit Card,No,No
3191.00,33.00,Male,Master,Student,24144.56,Married,1.00,Urban,7064.19,448.00,11.00,Debit Card,Yes,No
3192.00,46.00,Female,Master,Self-Employed,78444.51,Married,2.00,Urban,20075.25,553.00,27.00,Cash,No,No
3193.00,65.00,Male,Diploma,Employed,42363.46,Married,5.00,Suburban,14403.76,542.00,39.00,Credit Card,No,No
3194.00,30.00,Female,High School,Employed,24514.27,Married,1.00,Urban,10485.28,417.00,3.00,Debit Card,Yes,No
3195.00,19.00,Female,Master,Employed,78767.79,Single,0.00,Urban,17141.76,513.00,1.00,Debit Card,Yes,No
3196.00,18.00,Male,High School,Self-Employed,41027.41,Married,0.00,Urban,1748.34,452.00,0.00,Mobile Money,No,No
3197.00,46.00,Female,High School,Self-Employed,24808.63,Married,1.00,Urban,13266.43,420.00,24.00,Mobile Money,Yes,No
3198.00,18.00,Male,High School,Employed,27913.59,Single,0.00,Suburban,14269.20,424.00,0.00,Credit Card,Yes,No
3199.00,33.00,Female,High School,Self-Employed,19367.95,Married,2.00,Urban,6064.47,332.00,10.00,Debit Card,Yes,No
3200.00,43.00,Female,Master,Employed,77203.64,Single,0.00,Urban,27199.43,531.00,24.00,Debit Card,No,No
3201.00,40.00,Female,Bachelor,Unemployed,32878.47,Married,2.00,Urban,14015.96,512.00,17.00,Credit Card,Yes,No
3202.00,43.00,Male,PhD,Self-Employed,90556.47,Married,2.00,Suburban,24095.17,565.00,18.00,Credit Card,No,No
3203.00,40.00,Male,High School,Student,5000.00,Married,0.00,Suburban,1000.00,424.00,13.00,Debit Card,No,No
3204.00,53.00,Male,Diploma,Employed,41338.56,Married,1.00,Rural,17176.34,498.00,32.00,Credit Card,No,No
3205.00,26.00,Female,PhD,Student,17852.33,Married,2.00,Urban,5885.57,401.00,1.00,Credit Card,Yes,No
3206.00,29.00,Female,Master,Employed,66713.24,Married,0.00,Rural,17530.16,456.00,4.00,Cash,No,No
3207.00,28.00,Male,Bachelor,Employed,41099.04,Married,1.00,Urban,15432.02,435.00,3.00,Credit Card,Yes,No
3208.00,47.00,Female,High School,Employed,32587.57,Single,0.00,Rural,12589.04,434.00,28.00,Credit Card,No,No
3209.00,48.00,Male,Bachelor,Self-Employed,73100.11,Married,2.00,Rural,9362.30,573.00,23.00,Debit Card,No,No
3210.00,43.00,Male,Diploma,Student,30775.88,Married,4.00,Rural,19008.16,485.00,21.00,Debit Card,No,No
3211.00,52.00,Male,Bachelor,Employed,65458.30,Single,0.00,Urban,21684.54,522.00,31.00,Credit Card,Yes,No
3212.00,23.00,Male,Bachelor,Student,5000.00,Single,0.00,Urban,5414.13,347.00,0.00,Mobile Money,No,No
3213.00,58.00,Male,Bachelor,Employed,54904.87,Single,0.00,Urban,19302.40,562.00,31.00,Credit Card,No,No
3214.00,56.00,Female,Bachelor,Employed,59736.62,Married,4.00,Suburban,22386.37,483.00,33.00,Credit Card,Yes,No
3215.00,46.00,Male,Bachelor,Employed,49493.91,Single,0.00,Suburban,26875.42,525.00,24.00,Credit Card,Yes,No
3216.00,59.00,Male,High School,Employed,36240.10,Married,5.00,Suburban,4033.50,490.00,37.00,Debit Card,Yes,No
3217.00,18.00,Female,Diploma,Student,13627.02,Married,0.00,Urban,6173.95,367.00,0.00,Debit Card,Yes,Yes
3218.00,31.00,Male,Bachelor,Self-Employed,75898.88,Single,0.00,Suburban,13628.12,515.00,13.00,Debit Card,Yes,No
3219.00,29.00,Female,Diploma,Employed,46417.94,Married,1.00,Urban,10826.71,504.00,7.00,Cash,Yes,No
3220.00,46.00,Male,Diploma,Self-Employed,50281.15,Married,2.00,Suburban,23690.95,490.00,21.00,Mobile Money,Yes,No
3221.00,25.00,Female,High School,Employed,24896.55,Married,2.00,Rural,11242.02,361.00,2.00,Credit Card,No,Yes
3222.00,47.00,Female,Diploma,Employed,29655.37,Married,3.00,Suburban,8102.51,452.00,21.00,Debit Card,No,No
3223.00,54.00,Male,PhD,Employed,91752.13,Married,3.00,Suburban,46476.50,586.00,28.00,Debit Card,Yes,No
3224.00,46.00,Female,Diploma,Self-Employed,44769.33,Married,2.00,Urban,19179.50,473.00,22.00,Mobile Money,Yes,No
3225.00,41.00,Female,Bachelor,Student,8542.42,Single,0.00,Urban,5966.39,435.00,18.00,Credit Card,No,No
3226.00,26.00,Female,Bachelor,Employed,63974.32,Single,0.00,Urban,16714.36,488.00,3.00,Cash,Yes,No
3227.00,27.00,Male,High School,Employed,40951.39,Married,1.00,Rural,19710.06,456.00,6.00,Mobile Money,No,Yes
3228.00,52.00,Male,Master,Employed,60117.07,Single,0.00,Urban,28608.59,420.00,27.00,Credit Card,No,No
3229.00,47.00,Female,Diploma,Employed,38316.56,Married,1.00,Rural,14644.91,466.00,22.00,Debit Card,Yes,No
3230.00,37.00,Female,Master,Self-Employed,80534.36,Married,0.00,Urban,20116.01,526.00,18.00,Debit Card,No,No
3231.00,32.00,Male,High School,Employed,32519.27,Married,1.00,Suburban,9852.31,471.00,6.00,Credit Card,No,No
3232.00,18.00,Male,High School,Self-Employed,17869.78,Single,0.00,Suburban,4937.28,411.00,0.00,Mobile Money,No,No
3233.00,25.00,Male,Diploma,Employed,28313.30,Single,0.00,Suburban,14251.49,438.00,3.00,Cash,No,No
3234.00,60.00,Male,Diploma,Employed,39060.04,Single,0.00,Suburban,19639.74,491.00,41.00,Credit Card,Yes,No
3235.00,22.00,Male,Master,Employed,76288.92,Single,0.00,Suburban,28051.47,468.00,0.00,Credit Card,Yes,No
3236.00,40.00,Male,High School,Employed,30602.33,Married,2.00,Urban,10755.41,427.00,20.00,Cash,Yes,No
3237.00,50.00,Male,Bachelor,Unemployed,21872.06,Married,3.00,Rural,12132.47,441.00,23.00,Credit Card,Yes,No
3238.00,22.00,Male,High School,Employed,31578.47,Single,0.00,Urban,9884.24,413.00,0.00,Credit Card,No,No
3239.00,40.00,Female,Master,Employed,80210.32,Married,2.00,Urban,24661.38,546.00,19.00,Debit Card,No,No
3240.00,49.00,Male,Bachelor,Self-Employed,77887.10,Single,0.00,Suburban,26234.84,555.00,30.00,Debit Card,Yes,No
3241.00,38.00,Male,Diploma,Student,5000.00,Married,0.00,Urban,1945.28,386.00,14.00,Debit Card,No,No
3242.00,70.00,Male,High School,Unemployed,16069.16,Single,0.00,Suburban,8883.79,502.00,47.00,Debit Card,No,No
3243.00,18.00,Female,Bachelor,Employed,59064.96,Single,0.00,Urban,22687.51,461.00,0.00,Debit Card,No,Yes
3244.00,50.00,Female,High School,Employed,50037.35,Married,1.00,Urban,17804.83,486.00,30.00,Credit Card,No,No
3245.00,35.00,Female,High School,Self-Employed,29617.32,Married,4.00,Suburban,8967.84,439.00,16.00,Debit Card,Yes,No
3246.00,47.00,Male,Bachelor,Unemployed,15566.12,Married,1.00,Urban,1108.29,448.00,20.00,Debit Card,Yes,No
3247.00,43.00,Female,PhD,Employed,81741.81,Married,0.00,Rural,34894.47,609.00,22.00,Debit Card,No,No
3248.00,29.00,Male,Master,Employed,62216.51,Married,0.00,Urban,12947.46,468.00,2.00,Credit Card,Yes,No
3249.00,40.00,Male,Bachelor,Employed,58084.51,Married,2.00,Urban,22898.68,472.00,17.00,Credit Card,Yes,Yes
3250.00,18.00,Female,Bachelor,Employed,56644.35,Single,0.00,Rural,27236.59,458.00,0.00,Credit Card,Yes,Yes
3251.00,45.00,Female,PhD,Employed,94331.61,Single,0.00,Urban,45922.84,552.00,23.00,Debit Card,Yes,No
3252.00,41.00,Female,Bachelor,Employed,59158.03,Married,1.00,Urban,12550.23,508.00,15.00,Credit Card,No,No
3253.00,45.00,Female,Diploma,Employed,38114.89,Married,3.00,Rural,10791.94,512.00,19.00,Debit Card,No,No
3254.00,50.00,Female,Master,Employed,68059.69,Married,4.00,Rural,25388.12,509.00,28.00,Debit Card,No,No
3255.00,42.00,Male,High School,Employed,22233.61,Married,1.00,Urban,3634.49,421.00,23.00,Debit Card,Yes,No
3256.00,39.00,Male,High School,Employed,24390.77,Single,0.00,Rural,10410.39,429.00,19.00,Debit Card,No,No
3257.00,27.00,Male,Bachelor,Employed,54545.59,Married,1.00,Urban,11962.60,481.00,3.00,Cash,Yes,No
3258.00,29.00,Female,High School,Student,7576.24,Married,0.00,Urban,1000.00,351.00,10.00,Credit Card,Yes,Yes
3259.00,52.00,Male,Diploma,Employed,45686.30,Married,1.00,Suburban,13117.62,543.00,34.00,Debit Card,Yes,No
3260.00,55.00,Female,Diploma,Self-Employed,52870.89,Married,1.00,Rural,19907.57,536.00,37.00,Debit Card,No,No
3261.00,35.00,Male,Bachelor,Unemployed,28956.61,Single,0.00,Urban,14045.34,438.00,10.00,Debit Card,Yes,No
3262.00,38.00,Male,PhD,Employed,82218.50,Married,1.00,Suburban,19344.06,528.00,16.00,Debit Card,No,No
3263.00,27.00,Male,High School,Employed,28139.32,Married,0.00,Urban,10203.13,355.00,6.00,Cash,Yes,Yes
3264.00,52.00,Male,Diploma,Employed,32917.56,Married,0.00,Rural,13544.54,449.00,31.00,Debit Card,No,No
3265.00,45.00,Female,High School,Self-Employed,46218.30,Married,2.00,Urban,21211.49,486.00,25.00,Credit Card,No,No
3266.00,61.00,Male,Bachelor,Employed,50980.21,Married,2.00,Urban,15570.89,554.00,36.00,Debit Card,No,No
3267.00,27.00,Male,Bachelor,Employed,64240.22,Single,0.00,Rural,25229.28,514.00,2.00,Debit Card,No,No
3268.00,33.00,Male,Diploma,Unemployed,23622.29,Married,0.00,Rural,6436.97,430.00,9.00,Credit Card,No,No
3269.00,40.00,Male,High School,Self-Employed,39307.50,Single,0.00,Suburban,18874.82,442.00,17.00,Debit Card,Yes,No
3270.00,45.00,Male,Bachelor,Employed,57344.47,Married,1.00,Urban,19182.53,597.00,19.00,Debit Card,No,No
3271.00,35.00,Male,Bachelor,Self-Employed,66309.16,Married,2.00,Suburban,30420.90,490.00,9.00,Credit Card,Yes,No
